"","meanVal","stdVal","Delta_meanVal","Delta_stdVal"
"1",-15.1288161116744,6.75865964436082,0.000677655511543797,6.69167288648176
"2",13.6936998511153,4.27933259610632,-0.000194835956978286,4.12907671684454
"3",-3.41073520788504,4.26978545120545,0.000372065845726063,4.04999770182589
"4",8.07533743108579,4.25358753666006,0.000773190038305113,4.07492138357928
"5",-2.31254046626766,4.60779402243214,0.00055141588143681,4.29026038317756
"6",6.96412735257976,4.35808541487671,0.000432209376660183,4.17666626210502
"7",-3.1436531068124,4.48594182806471,0.000197177043737455,4.51340467016859
"8",4.4303396716769,4.06148925055494,-0.000372547652612948,4.27513643591326
"9",-1.28757235732025,4.42824087791005,-0.000758454789381609,4.48460496828426
"10",3.40450961781834,4.29232088803936,-0.000695981271466547,4.66249222212729
"11",-1.63783283483313,4.45256321348266,-0.000521168915258484,4.59281195045935
"12",2.86853997251344,4.22010575209967,-6.4172119724038e-05,4.52375583270959
"13",-1.26902007037505,4.56077424900165,-0.000329140114489042,4.70084706795809
