"","meanVal","stdVal","Delta_meanVal","Delta_stdVal"
"1",-31.7086827257206,7.54708114681218,0.000799821112771869,4.66352735813619
"2",18.1677292301784,3.24954402149283,-0.000735387630915042,2.59094556487191
"3",-2.07550354550848,4.95690070016126,-0.00020524378009351,3.12554018939603
"4",6.12982679134538,3.91016212765343,0.00033799690148312,2.99192518677839
"5",1.3528705723754,3.67134455064387,0.000101494799792078,2.89120861523545
"6",3.50121394654204,3.57026734211499,1.71140207151685e-05,3.02185020702032
"7",-2.05395088033689,3.757006098948,0.000387726896886114,3.14823541767767
"8",3.22437751856789,3.73129131759649,-7.30198103967952e-05,3.2704782270761
"9",-2.84854658681702,3.91051135656876,-0.000242451498812491,3.37084119850734
"10",1.70691338926943,3.90801322611857,0.000128903207859077,3.44034690278569
"11",-2.35410028203488,3.94971763394473,0.000291180788795783,3.48981956866163
"12",1.61849368737292,4.17561609925439,0.000589571202493453,3.56990425929585
"13",-1.6274059257599,4.23244891856531,-0.000172494001494395,3.61632351826834
