"","avr","std","f"
"1",10.3328499790536,11.1824123419716,0
"2",21.2647885967431,8.08290552531889,43.06640625
"3",25.3314908093401,7.86848976003953,86.1328125
"4",25.5594830233475,7.36335829030675,129.19921875
"5",24.2969162899209,7.23066549994165,172.265625
"6",22.4089448002251,7.10231534172094,215.33203125
"7",20.4412325673479,7.17923915017653,258.3984375
"8",18.715647220046,7.50065164004764,301.46484375
"9",17.8156034446942,7.69956856698241,344.53125
"10",17.063262856708,7.81611793601979,387.59765625
"11",16.4223378464575,7.83897251157366,430.6640625
"12",15.6104977071513,7.81876418819386,473.73046875
"13",14.7428023328588,8.05062539097251,516.796875
"14",14.0016324115026,8.11875359767965,559.86328125
"15",13.7924863136921,8.27870405138167,602.9296875
"16",14.4713329702941,8.29814774821187,645.99609375
"17",14.3346481715124,8.3616222916014,689.0625
"18",13.6167513904191,8.24634269816625,732.12890625
"19",13.5325536314063,8.54747570138144,775.1953125
"20",12.3845422489451,8.56602418213428,818.26171875
"21",11.8842525069151,8.63028219994354,861.328125
"22",11.4568734169736,8.76997083098002,904.39453125
"23",10.715156609723,8.3714847851218,947.4609375
"24",11.3342482506241,8.49049193358869,990.52734375
"25",11.1033035705059,8.53342780949102,1033.59375
"26",9.85316173160435,8.60981287555451,1076.66015625
"27",8.7866964610791,8.50740387121472,1119.7265625
"28",10.0194893909624,8.53944704128056,1162.79296875
"29",10.0262307007485,8.55633796123291,1205.859375
"30",8.77924338999246,8.58274195408492,1248.92578125
"31",9.43833913088667,8.42688376072125,1291.9921875
"32",9.6545947101727,8.53126394866265,1335.05859375
"33",8.50551675288473,8.26166645824991,1378.125
"34",7.93452173633798,8.46380319797703,1421.19140625
"35",8.37822226286495,8.61864159557853,1464.2578125
"36",8.42911152298024,8.47233329540182,1507.32421875
"37",9.06246533064482,8.39561444019672,1550.390625
"38",9.25887898410462,8.2804787676286,1593.45703125
"39",8.78406460006142,8.24720224942158,1636.5234375
"40",8.15181575428665,8.3747597498954,1679.58984375
"41",7.97774042831809,8.22177475410435,1722.65625
"42",8.81691117304113,8.39713366622063,1765.72265625
"43",7.80342023763946,8.18001674680136,1808.7890625
"44",7.23881663383414,8.39200170522728,1851.85546875
"45",6.72793363539743,8.36599530713048,1894.921875
"46",7.27549563242986,8.38193121232624,1937.98828125
"47",8.32018344956021,8.59930637922617,1981.0546875
"48",7.51415883738284,8.34672979455398,2024.12109375
"49",7.35793630926418,8.36857986343773,2067.1875
"50",7.86315315243974,8.4367211390936,2110.25390625
"51",7.43161646684563,8.3064146736976,2153.3203125
"52",7.50332556434308,8.45303654947553,2196.38671875
"53",7.63156732865899,8.44246711262843,2239.453125
"54",7.46704719324909,8.22752750695978,2282.51953125
"55",8.51664382153458,8.28344363295441,2325.5859375
"56",8.98259048720329,8.30083718715821,2368.65234375
"57",8.04020919915191,8.20082102919245,2411.71875
"58",7.39270154580313,8.26627315209489,2454.78515625
"59",7.22035751095811,8.32475864830896,2497.8515625
"60",6.34978327948851,8.25312586688958,2540.91796875
"61",6.40696963995848,8.29723889968268,2583.984375
"62",7.54085213353335,8.3919533630954,2627.05078125
"63",7.63722683039924,8.34669290653793,2670.1171875
"64",6.73580310399572,8.20371436412397,2713.18359375
"65",6.35097524210644,8.26174525111624,2756.25
"66",6.238842385708,8.24538251024039,2799.31640625
"67",5.75501008120656,8.17533456983702,2842.3828125
"68",5.38283161357754,8.18554442731861,2885.44921875
"69",5.68824339244922,8.24664223933477,2928.515625
"70",5.64011072918115,8.1577261419707,2971.58203125
"71",4.59298285063263,8.1812109711121,3014.6484375
"72",3.91620298514011,8.28886613763138,3057.71484375
"73",4.75182177426063,8.29241187007421,3100.78125
"74",5.38731990079712,8.36698750053214,3143.84765625
"75",4.95906528531519,8.35648185969596,3186.9140625
"76",4.33136447115078,8.33813129767348,3229.98046875
"77",4.32164890194752,8.33900205192558,3273.046875
"78",4.54914421553525,8.36224527333471,3316.11328125
"79",4.17750051544261,8.32760462087862,3359.1796875
"80",3.69929880198888,8.28124148890539,3402.24609375
"81",3.57624700142451,8.3078395624509,3445.3125
"82",3.89501149807333,8.47138713611702,3488.37890625
"83",4.28409707379746,8.61352378390465,3531.4453125
"84",4.00813489277861,8.49319603466324,3574.51171875
"85",3.34887157259864,8.48388025678867,3617.578125
"86",3.14923869223412,8.50103916101712,3660.64453125
"87",3.0133554610253,8.4563800657912,3703.7109375
"88",2.73002658156193,8.44655861460303,3746.77734375
"89",2.34846329545574,8.45829075310604,3789.84375
"90",2.09784029010286,8.49001004709127,3832.91015625
"91",2.05881339410503,8.45341525850308,3875.9765625
"92",2.42681963179896,8.35109402383591,3919.04296875
"93",2.81583551690382,8.37030199950417,3962.109375
"94",2.24912115479753,8.41634658640934,4005.17578125
"95",1.24582258210449,8.50951412597082,4048.2421875
"96",0.69629171299977,8.57252134865476,4091.30859375
"97",0.6752603531101,8.56851295487819,4134.375
"98",0.759248374191245,8.51842757977985,4177.44140625
"99",0.633650676012052,8.49144665508178,4220.5078125
"100",0.318766105151914,8.45122794952498,4263.57421875
"101",0.240980464046277,8.61133103210759,4306.640625
"102",-0.121414812023222,8.64966786324853,4349.70703125
"103",-0.177462864413562,8.52611377290736,4392.7734375
"104",0.040218122321769,8.47610300449531,4435.83984375
"105",-0.429133310604345,8.48030199040506,4478.90625
"106",-0.865584646786157,8.50701637257432,4521.97265625
"107",-0.84914258980882,8.48354894916068,4565.0390625
"108",-0.94035211172938,8.47407674382593,4608.10546875
"109",-1.17615582949848,8.50154426570275,4651.171875
