"","avr","std","f"
"1",17.0247822928211,15.1508370253952,0
"2",25.1787013822119,13.4552263839639,43.06640625
"3",25.6845181423043,12.1681963335185,86.1328125
"4",22.480853020836,10.4857181187376,129.19921875
"5",20.6974638125415,9.48623792239235,172.265625
"6",19.3629588848971,9.25401034291631,215.33203125
"7",17.6993914320643,9.32462263316074,258.3984375
"8",16.4370637867886,9.50586159508076,301.46484375
"9",16.1751074007891,9.81704889776374,344.53125
"10",16.0519352845044,9.95385925764617,387.59765625
"11",15.7334558620199,9.86897113329329,430.6640625
"12",14.9657970051223,9.74970384436322,473.73046875
"13",14.5904619072924,10.0346162985532,516.796875
"14",14.0764600625286,10.1804016262931,559.86328125
"15",13.0579230178685,10.5539840680304,602.9296875
"16",13.0100945741294,10.3185429247204,645.99609375
"17",12.1298562062874,10.2902051395392,689.0625
"18",10.5816316515134,10.5437773816753,732.12890625
"19",10.3290895426678,10.6078548578531,775.1953125
"20",9.86577400288617,10.3576621159338,818.26171875
"21",9.74804712715258,9.99591724025781,861.328125
"22",9.39158229163001,10.2066918260318,904.39453125
"23",8.84691539568262,10.2316175864045,947.4609375
"24",9.08715595445936,10.0677865758158,990.52734375
"25",9.69752256684494,9.99268138513289,1033.59375
"26",9.169009661871,10.1697486847658,1076.66015625
"27",7.9980509732044,10.2597286263821,1119.7265625
"28",7.56033445396292,10.5101475473127,1162.79296875
"29",7.05244848289661,10.6318798688499,1205.859375
"30",6.51093867488066,10.5970841279031,1248.92578125
"31",6.86638126088015,10.4057372706357,1291.9921875
"32",6.90912429877649,10.3257276361794,1335.05859375
"33",6.12665091326954,10.3826023259583,1378.125
"34",5.58164927166968,10.6796556415642,1421.19140625
"35",5.59802762703961,10.7175545446712,1464.2578125
"36",5.73199376855546,10.5224902568584,1507.32421875
"37",6.36408879860442,10.3777593968378,1550.390625
"38",6.32150161211159,10.3756945910041,1593.45703125
"39",5.74276704184279,10.401537115481,1636.5234375
"40",5.02617960015506,10.5945349364296,1679.58984375
"41",4.80552323455863,10.651647473883,1722.65625
"42",5.17178358283762,10.6760905427472,1765.72265625
"43",4.9131633024423,10.5258365555024,1808.7890625
"44",4.35108603829137,10.5993012905225,1851.85546875
"45",3.74870333338845,10.7759069553429,1894.921875
"46",3.98994241505923,10.4901228239809,1937.98828125
"47",4.49253791662327,10.3268113397672,1981.0546875
"48",4.62885885415925,10.2052648316978,2024.12109375
"49",4.72994280547202,10.2631597605743,2067.1875
"50",5.00433842604947,10.2038987166946,2110.25390625
"51",4.71479551856301,10.2233024586922,2153.3203125
"52",4.40152472137446,10.3040272033122,2196.38671875
"53",4.08801281888114,10.3555758357136,2239.453125
"54",3.9913331490276,10.4338540882818,2282.51953125
"55",4.39068907734984,10.4315272682563,2325.5859375
"56",4.71393117012475,10.2684772735874,2368.65234375
"57",4.51180057223868,10.1792939567126,2411.71875
"58",4.08899938724554,10.328950692555,2454.78515625
"59",4.10334253470829,10.4348819384368,2497.8515625
"60",4.00446740962188,10.3553404347101,2540.91796875
"61",3.69207346279163,10.2339579218651,2583.984375
"62",3.61060039420674,10.1194940946894,2627.05078125
"63",3.15195052847124,10.1205037479855,2670.1171875
"64",2.61418404728969,10.0787661335885,2713.18359375
"65",2.26274422029113,10.1332309606952,2756.25
"66",1.81991934048694,10.211989454166,2799.31640625
"67",1.44575249565749,10.1532054856552,2842.3828125
"68",1.23353817462291,10.2595402060715,2885.44921875
"69",1.09298126265487,10.3122536018983,2928.515625
"70",0.94252540335315,10.2254474321799,2971.58203125
"71",0.703538555394225,10.1927207927307,3014.6484375
"72",0.652931284092714,10.1376199082147,3057.71484375
"73",1.03737280477524,10.1559730819762,3100.78125
"74",1.27695353504539,10.1093719802114,3143.84765625
"75",1.35025275379752,10.0971946938368,3186.9140625
"76",1.38557406563855,10.2464836149404,3229.98046875
"77",1.33450942931311,10.2522777046181,3273.046875
"78",1.12301955013013,10.2500265454722,3316.11328125
"79",0.899317788928418,10.3400478962194,3359.1796875
"80",1.08231022013591,10.345721803185,3402.24609375
"81",1.2971051469907,10.3409613698915,3445.3125
"82",1.3441807632474,10.2974439465371,3488.37890625
"83",1.26581363601155,10.4002988695918,3531.4453125
"84",1.01040649488209,10.431736445505,3574.51171875
"85",0.862757575147519,10.3747683553172,3617.578125
"86",0.806408538928241,10.3448259183811,3660.64453125
"87",0.594716684871779,10.2848327937421,3703.7109375
"88",0.188145844015258,10.3389529764119,3746.77734375
"89",-0.296022547617005,10.3729950453688,3789.84375
"90",-0.654747945753754,10.3630102218678,3832.91015625
"91",-0.967032371104436,10.3379768570785,3875.9765625
"92",-0.846201280509954,10.2930742323669,3919.04296875
"93",-1.04967958957766,10.267476740055,3962.109375
"94",-1.53942670273162,10.2422284845114,4005.17578125
"95",-1.85196751395887,10.4250657210769,4048.2421875
"96",-2.11415400065019,10.5733951527921,4091.30859375
"97",-2.30746681068889,10.5188116040157,4134.375
"98",-2.23712836974045,10.6064929768855,4177.44140625
"99",-2.56427682753324,10.6157586608079,4220.5078125
"100",-2.93787968948619,10.5639481724194,4263.57421875
"101",-2.92005287089484,10.6330857112967,4306.640625
"102",-3.07613922993546,10.6097119278245,4349.70703125
"103",-3.21589250322091,10.6575589364356,4392.7734375
"104",-3.54037279856131,10.8109708135319,4435.83984375
"105",-3.9623825139688,10.8185044629704,4478.90625
"106",-3.96629872791056,10.8571646343978,4521.97265625
"107",-3.63746068086872,11.0246570823626,4565.0390625
"108",-3.42941313553477,10.9025099259057,4608.10546875
"109",-3.26753962911048,10.8091102996781,4651.171875
