"","meanVal","stdVal","Delta_meanVal","Delta_stdVal"
"1",-13.8246670868552,5.04581697668659,0.001607728768924,3.5185686991027
"2",14.4111768680543,3.01402305149967,-1.86965419811773e-05,2.49467003327152
"3",-5.20674642227723,3.26476656151951,-0.000898007798858496,2.62984205836983
"4",7.2171656272049,3.17401352682224,-0.000281397201480312,2.59566139907986
"5",-1.05884713166429,3.64824064693479,-0.000253169403985932,2.89787751646154
"6",6.00968173759626,3.32133704256989,-0.000323596232930801,2.92467101822014
"7",-3.14678261856229,3.25759037023247,-0.000475639132626,3.11384102461354
"8",4.48719129243987,3.40029018258147,-0.000230260883789733,3.19634999326708
"9",-1.34358992758365,3.29428635020878,-0.000214827774279132,3.27386261335226
"10",3.81957657217247,3.3991113138605,2.03732495978643e-05,3.40673925174217
"11",-1.32755899289195,3.44882508101461,8.59988283601736e-05,3.47133594370473
"12",3.35815895457325,3.47364709783482,0.000131591379311672,3.4962949210779
"13",-0.965254590042316,3.46703452300816,-0.000558932862762111,3.53140689038599
