"","Sigma.1","Sigma.2","Sigma.3","Sigma.4","Sigma.5","Sigma.6","Sigma.7","Sigma.8","Sigma.9","Sigma.10","Sigma.11","Sigma.12","Sigma.13","Sigma.14","Sigma.15","Sigma.16","Sigma.17","Sigma.18","Sigma.19","Sigma.20","Delta_Sigma.1","Delta_Sigma.2","Delta_Sigma.3","Delta_Sigma.4","Delta_Sigma.5","Delta_Sigma.6","Delta_Sigma.7","Delta_Sigma.8","Delta_Sigma.9","Delta_Sigma.10","Delta_Sigma.11","Delta_Sigma.12","Delta_Sigma.13","Delta_Sigma.14","Delta_Sigma.15","Delta_Sigma.16","Delta_Sigma.17","Delta_Sigma.18","Delta_Sigma.19","Delta_Sigma.20"
"11",1.54320711882271,-2.06704892791678,1.2430537931678,-2.17507952256568,5.32249443644315,-4.32793499298293,4.00575701842427,-6.3719003107654,6.06981261261642,0.458841189945272,23.1818223440337,0.0883131565287858,5.8157523231732,-5.45818239304484,3.11479590172489,-4.0405150848107,3.00225179994017,-2.84940136603225,1.47841420331266,-0.497326447430704,1.54320711882271,-2.06704892791678,1.2430537931678,-2.17507952256568,5.32249443644315,-4.32793499298293,4.00575701842427,-6.3719003107654,6.06981261261642,0.458841189945272,23.1818223440337,0.0883131565287858,5.8157523231732,-5.45818239304484,3.11479590172489,-4.0405150848107,3.00225179994017,-2.84940136603225,1.47841420331266,-0.497326447430704
"12",-2.56699020082145,2.10870485485036,-1.64060548814146,0.702901690856957,-4.50637660913895,2.46537623806464,-4.5265951645167,4.3936237794734,-5.70550391334828,7.09518563540095,0.0883131565287858,24.0997232928643,2.82922318435715,6.65326956521243,-5.84523388167725,3.12275230313859,-4.36586037441452,2.25084220977384,-3.19222479217063,0.318358708490809,-2.56699020082145,2.10870485485036,-1.64060548814146,0.702901690856957,-4.50637660913895,2.46537623806464,-4.5265951645167,4.3936237794734,-5.70550391334828,7.09518563540095,0.0883131565287858,24.0997232928643,2.82922318435715,6.65326956521243,-5.84523388167725,3.12275230313859,-4.36586037441452,2.25084220977384,-3.19222479217063,0.318358708490809
"13",0.0884400415763061,-0.938776607948353,1.87827902798569,-2.86766399524903,0.582442366020064,-4.28174643818892,4.63895701710222,-4.00466325981912,3.7957946429157,-6.27874457365535,5.8157523231732,2.82922318435715,23.6545350989285,2.66995661087958,5.21684425801023,-5.25735598524584,1.39569144026716,-5.03111451578041,0.722761586834352,-2.73605133763461,0.0884400415763061,-0.938776607948353,1.87827902798569,-2.86766399524903,0.582442366020064,-4.28174643818892,4.63895701710222,-4.00466325981912,3.7957946429157,-6.27874457365535,5.8157523231732,2.82922318435715,23.6545350989285,2.66995661087958,5.21684425801023,-5.25735598524584,1.39569144026716,-5.03111451578041,0.722761586834352,-2.73605133763461
"14",-2.72559069672004,1.57642319285749,-0.522041124953225,1.73440141984194,-1.27363290892298,2.14567819543392,-3.46020237927014,3.76875387424759,-4.76089104529272,3.98395827339747,-5.45818239304484,6.65326956521243,2.66995661087958,24.0848237733626,3.61259129462586,5.27042203170355,-5.76475457487365,1.14267006862878,-4.71232137647925,1.03153925605789,-2.72559069672004,1.57642319285749,-0.522041124953225,1.73440141984194,-1.27363290892298,2.14567819543392,-3.46020237927014,3.76875387424759,-4.76089104529272,3.98395827339747,-5.45818239304484,6.65326956521243,2.66995661087958,24.0848237733626,3.61259129462586,5.27042203170355,-5.76475457487365,1.14267006862878,-4.71232137647925,1.03153925605789
"15",1.32239270399886,-0.669201171214104,1.35451913332577,-0.560257291669995,2.61960166561353,-2.77146247569816,1.3924463959361,-3.73529651273539,2.78423242529003,-4.9198928615291,3.11479590172489,-5.84523388167725,5.21684425801023,3.61259129462586,23.6445055574983,3.59367141726221,4.17199597438752,-6.44260405980666,0.941617936622706,-4.2114748151714,1.32239270399886,-0.669201171214104,1.35451913332577,-0.560257291669995,2.61960166561353,-2.77146247569816,1.3924463959361,-3.73529651273539,2.78423242529003,-4.9198928615291,3.11479590172489,-5.84523388167725,5.21684425801023,3.61259129462586,23.6445055574983,3.59367141726221,4.17199597438752,-6.44260405980666,0.941617936622706,-4.2114748151714
"16",-0.445711236112026,0.180455875118623,0.0174127566374557,1.20069320849049,-1.47443593397337,1.886938632291,-2.42105684120022,2.16360654658813,-2.78891750101484,3.63605236302116,-4.0405150848107,3.12275230313859,-5.25735598524584,5.27042203170355,3.59367141726221,23.208557413363,4.22988763999676,4.98291687444416,-4.93464616814789,1.3673347429967,-0.445711236112026,0.180455875118623,0.0174127566374557,1.20069320849049,-1.47443593397337,1.886938632291,-2.42105684120022,2.16360654658813,-2.78891750101484,3.63605236302116,-4.0405150848107,3.12275230313859,-5.25735598524584,5.27042203170355,3.59367141726221,23.208557413363,4.22988763999676,4.98291687444416,-4.93464616814789,1.3673347429967
"17",-0.680162425070979,-0.194103008594628,-0.205741990745964,-0.798240976763541,1.56978586575839,-1.10575481279799,1.43855277007308,-1.80541684473746,1.79479934898294,-2.44532075184393,3.00225179994017,-4.36586037441452,1.39569144026716,-5.76475457487365,4.17199597438752,4.22988763999676,24.6617973771024,5.18266057099168,5.56042595172386,-5.3117928028161,-0.680162425070979,-0.194103008594628,-0.205741990745964,-0.798240976763541,1.56978586575839,-1.10575481279799,1.43855277007308,-1.80541684473746,1.79479934898294,-2.44532075184393,3.00225179994017,-4.36586037441452,1.39569144026716,-5.76475457487365,4.17199597438752,4.22988763999676,24.6617973771024,5.18266057099168,5.56042595172386,-5.3117928028161
"18",0.610497174484683,-0.907888005320049,0.555113085105105,0.567852164398573,-0.288059018300248,1.54984579530126,-0.938973776882373,2.28002011015558,-1.39099828210829,2.94101095977144,-2.84940136603225,2.25084220977384,-5.03111451578041,1.14267006862878,-6.44260405980666,4.98291687444416,5.18266057099168,25.3604150922805,5.10757012771922,5.03210301878395,0.610497174484683,-0.907888005320049,0.555113085105105,0.567852164398573,-0.288059018300248,1.54984579530126,-0.938973776882373,2.28002011015558,-1.39099828210829,2.94101095977144,-2.84940136603225,2.25084220977384,-5.03111451578041,1.14267006862878,-6.44260405980666,4.98291687444416,5.18266057099168,25.3604150922805,5.10757012771922,5.03210301878395
"19",0.145354585998605,0.711433794981508,-1.78048234842317,0.848380281289691,-0.236763079025388,-0.550651888397018,0.347927052398235,0.430926197779698,1.38769223490571,-0.345147024852638,1.47841420331266,-3.19222479217063,0.722761586834352,-4.71232137647925,0.941617936622706,-4.93464616814789,5.56042595172386,5.10757012771922,24.7900582847947,4.3545280241869,0.145354585998605,0.711433794981508,-1.78048234842317,0.848380281289691,-0.236763079025388,-0.550651888397018,0.347927052398235,0.430926197779698,1.38769223490571,-0.345147024852638,1.47841420331266,-3.19222479217063,0.722761586834352,-4.71232137647925,0.941617936622706,-4.93464616814789,5.56042595172386,5.10757012771922,24.7900582847947,4.3545280241869
"20",2.08870135940926,-2.28992999951715,1.60535479764814,-0.395338331030532,2.11721971174338,0.129046323926382,1.14239327558197,0.506727330069581,0.63387564026002,1.58043200891624,-0.497326447430704,0.318358708490809,-2.73605133763461,1.03153925605789,-4.2114748151714,1.3673347429967,-5.3117928028161,5.03210301878395,4.3545280241869,25.8812919835504,2.08870135940926,-2.28992999951715,1.60535479764814,-0.395338331030532,2.11721971174338,0.129046323926382,1.14239327558197,0.506727330069581,0.63387564026002,1.58043200891624,-0.497326447430704,0.318358708490809,-2.73605133763461,1.03153925605789,-4.2114748151714,1.3673347429967,-5.3117928028161,5.03210301878395,4.3545280241869,25.8812919835504
