"","avr","std","f"
"1",-2.8237202805317,11.1350892252659,0
"2",6.57798747715376,9.08532663630491,43.06640625
"3",9.15228454635323,10.3167323407404,86.1328125
"4",8.71589132817099,10.5029574401347,129.19921875
"5",9.36022709940757,9.92902138424203,172.265625
"6",11.0375061398463,9.36123798028314,215.33203125
"7",11.6954760104432,9.3414582945606,258.3984375
"8",12.4792666647233,9.4449900515937,301.46484375
"9",12.7479762396926,9.84647187421049,344.53125
"10",12.6885480760113,9.94183169981884,387.59765625
"11",11.8512534674072,10.1528753633211,430.6640625
"12",11.4166453432212,10.4741077375137,473.73046875
"13",10.4542380451219,10.7515887600019,516.796875
"14",9.70215343539546,10.5866701422018,559.86328125
"15",8.51806871589836,10.6139474961577,602.9296875
"16",7.153240160176,10.9036765365726,645.99609375
"17",6.35772035433007,10.9199956729945,689.0625
"18",5.93505310795146,11.1544575196889,732.12890625
"19",5.66876665826357,10.970808269647,775.1953125
"20",4.5379373695087,10.9462335274804,818.26171875
"21",4.22866987629953,11.2805744164168,861.328125
"22",3.21928299152856,11.3789716397346,904.39453125
"23",1.77736335561649,11.0226971890501,947.4609375
"24",1.99494969721896,11.6206959576412,990.52734375
"25",1.04269040619148,11.6688244762259,1033.59375
"26",-0.131442109660091,11.7340604723748,1076.66015625
"27",-0.677311074172829,11.5747718628281,1119.7265625
"28",-0.729240647706062,11.8539320203658,1162.79296875
"29",-1.85545538604716,12.031495246204,1205.859375
"30",-4.13759821653205,11.8503345242461,1248.92578125
"31",-2.12489076244276,11.9867071284562,1291.9921875
"32",-2.49609534823912,12.4185923144928,1335.05859375
"33",-4.19277613648315,12.2958867585595,1378.125
"34",-6.02952366796091,12.2386713144604,1421.19140625
"35",-4.50813486892338,12.7884167549847,1464.2578125
"36",-4.7901076879348,12.3906651049002,1507.32421875
"37",-5.17116890139823,12.3160206766061,1550.390625
"38",-5.78123869100022,12.4568964128981,1593.45703125
"39",-6.21498916147764,12.0062350998698,1636.5234375
"40",-7.78812799505904,12.2577764818919,1679.58984375
"41",-6.70251564494014,12.0301238806016,1722.65625
"42",-5.94348923117488,12.9035022224956,1765.72265625
"43",-7.22117676018715,12.0059738088341,1808.7890625
"44",-9.19830448626735,12.1880394666827,1851.85546875
"45",-9.93346110225607,11.8745730797308,1894.921875
"46",-8.71079548291686,11.6187245965585,1937.98828125
"47",-7.59440728365628,12.5357379189918,1981.0546875
"48",-9.13778188532744,12.0416746673593,2024.12109375
"49",-10.5685370957365,12.139542071149,2067.1875
"50",-11.136373160955,12.6121864560776,2110.25390625
"51",-11.9650003228806,11.8161977967336,2153.3203125
"52",-10.4697231195035,12.1148799857751,2196.38671875
"53",-10.1899186415835,12.4190445400866,2239.453125
"54",-11.8679150430857,11.6637954561819,2282.51953125
"55",-11.1544330884067,11.9362271209665,2325.5859375
"56",-10.8388220658593,12.4179343171587,2368.65234375
"57",-12.9379212844132,11.8591325913569,2411.71875
"58",-13.519559537655,12.0183130800343,2454.78515625
"59",-12.8663720854008,12.4433663620749,2497.8515625
"60",-14.1403770352739,11.7823468210537,2540.91796875
"61",-14.0077421063192,11.4160492195666,2583.984375
"62",-11.5698417336851,12.2172467475152,2627.05078125
"63",-12.0449139720259,12.4597693553236,2670.1171875
"64",-14.4790016964753,11.7750586697363,2713.18359375
"65",-15.137040005323,11.7328198586555,2756.25
"66",-15.1456906802678,12.3140951554656,2799.31640625
"67",-16.5745552592623,12.1072090612903,2842.3828125
"68",-17.0458754502913,11.5359553489794,2885.44921875
"69",-14.9008162432973,11.9696928594758,2928.515625
"70",-13.7890498771229,12.6029174576939,2971.58203125
"71",-15.754758788976,12.4128303771976,3014.6484375
"72",-17.8769750518245,11.7843156531189,3057.71484375
"73",-16.7734177050807,12.0250852948693,3100.78125
"74",-15.4882642365824,12.6326494339775,3143.84765625
"75",-16.5640013286452,12.4945909798249,3186.9140625
"76",-18.3186714086411,11.8596374743708,3229.98046875
"77",-18.0094527895397,11.7579916245514,3273.046875
"78",-16.6174592911922,12.1819177595834,3316.11328125
"79",-17.4405985147934,12.1286777313587,3359.1796875
"80",-19.803585359801,11.7362369643956,3402.24609375
"81",-19.9956391415303,11.6652607623132,3445.3125
"82",-18.194053412518,12.0289336016926,3488.37890625
"83",-17.1631543412598,12.4733223880459,3531.4453125
"84",-18.3911789253176,12.3218626802829,3574.51171875
"85",-20.5014677059868,11.7562906552818,3617.578125
"86",-20.5526146750158,11.7157303415384,3660.64453125
"87",-19.4526150508516,12.0809421357261,3703.7109375
"88",-19.415036194628,12.3382279861793,3746.77734375
"89",-21.024746685401,12.0013657027017,3789.84375
"90",-22.439598316905,11.5581142655755,3832.91015625
"91",-21.8459056362699,11.5629420035973,3875.9765625
"92",-19.9610013740815,11.8255730696164,3919.04296875
"93",-18.6797877514448,12.0449466794292,3962.109375
"94",-19.7081228834917,12.0588592658171,4005.17578125
"95",-21.6415280243954,11.7844782611211,4048.2421875
"96",-22.2280094341883,11.6970384263501,4091.30859375
"97",-22.009816186757,11.8071747951722,4134.375
"98",-21.687744422258,12.0006963124421,4177.44140625
"99",-22.2208758270836,12.1714139430543,4220.5078125
"100",-23.5481171411476,11.9138414339375,4263.57421875
"101",-24.2729927453755,11.5877358663874,4306.640625
"102",-24.3293093664479,11.4282789483495,4349.70703125
"103",-23.5415445167826,11.5038546573223,4392.7734375
"104",-22.6549034564749,11.6445827751863,4435.83984375
"105",-23.1418138464459,11.6779685766599,4478.90625
"106",-25.0067800004642,11.3841354478347,4521.97265625
