"","avr","std","f"
"1",10.397978831009,11.1079331919149,0
"2",21.2506155655704,8.11165019013933,43.06640625
"3",25.3226857564912,7.86688082943502,86.1328125
"4",25.5471433434232,7.37775452035416,129.19921875
"5",24.2945602934777,7.25187717369686,172.265625
"6",22.3806948894464,7.13913170864323,215.33203125
"7",20.447774375742,7.17441440965253,258.3984375
"8",18.7036365382757,7.50748238884358,301.46484375
"9",17.8292714427018,7.69649904675802,344.53125
"10",17.0834597555207,7.79657833477004,387.59765625
"11",16.4347112541983,7.83358101783878,430.6640625
"12",15.6226284537069,7.8142789956141,473.73046875
"13",14.7570187959344,8.04507300511734,516.796875
"14",13.9935151594092,8.13977195484734,559.86328125
"15",13.7881455266025,8.24894888087077,602.9296875
"16",14.4408825677633,8.30569145358877,645.99609375
"17",14.3284879290191,8.33883327461426,689.0625
"18",13.5976608639827,8.26845789767251,732.12890625
"19",13.5251199201586,8.55082916033973,775.1953125
"20",12.3797479952985,8.57013798409333,818.26171875
"21",11.8871934612282,8.62387936725533,861.328125
"22",11.4696627152697,8.75538257506254,904.39453125
"23",10.7294385726172,8.38357465992285,947.4609375
"24",11.3269329523508,8.48904585303099,990.52734375
"25",11.0997970215138,8.54098126255845,1033.59375
"26",9.87672498362255,8.57739229600854,1076.66015625
"27",8.74744677420573,8.53258486671812,1119.7265625
"28",9.97004574995623,8.58339692316589,1162.79296875
"29",10.0181212513382,8.57336718305157,1205.859375
"30",8.79238212344948,8.55580019552246,1248.92578125
"31",9.4497001546414,8.43108148605436,1291.9921875
"32",9.64360730092499,8.53778889797516,1335.05859375
"33",8.49520422129531,8.28169392962469,1378.125
"34",7.93528313069179,8.44534546184291,1421.19140625
"35",8.39436036459445,8.60939135290103,1464.2578125
"36",8.42565270220545,8.48129548583443,1507.32421875
"37",9.0722729152661,8.38514443147215,1550.390625
"38",9.24405982732008,8.28641284724681,1593.45703125
"39",8.77910601504989,8.21792887487664,1636.5234375
"40",8.16238258799576,8.33851029412433,1679.58984375
"41",7.97298431516286,8.22945610512256,1722.65625
"42",8.82444278401628,8.39005454588684,1765.72265625
"43",7.82955336121207,8.17437240513001,1808.7890625
"44",7.26489246074591,8.37609248747104,1851.85546875
"45",6.75783899249036,8.37707093235611,1894.921875
"46",7.29057879224109,8.36525887945368,1937.98828125
"47",8.32430994460885,8.59493145938825,1981.0546875
"48",7.49364243843707,8.34985290287659,2024.12109375
"49",7.35128018502866,8.34419968642746,2067.1875
"50",7.86060438324786,8.45776198047174,2110.25390625
"51",7.45981831775716,8.31978090880122,2153.3203125
"52",7.50930047578027,8.47162472199454,2196.38671875
"53",7.62590864700912,8.44800945258691,2239.453125
"54",7.47228714724884,8.24438363564805,2282.51953125
"55",8.5116083769749,8.26540456843626,2325.5859375
"56",9.01195598600006,8.26524851647915,2368.65234375
"57",8.05527699315167,8.20306890021789,2411.71875
"58",7.40862884949725,8.26591356891781,2454.78515625
"59",7.23119145547983,8.3157641763234,2497.8515625
"60",6.34791985986277,8.23910102103368,2540.91796875
"61",6.41975128035794,8.28291378413253,2583.984375
"62",7.56435074722229,8.36305271955712,2627.05078125
"63",7.64316808916738,8.35341263405179,2670.1171875
"64",6.72847600653656,8.213165316787,2713.18359375
"65",6.35013117172769,8.25688691120038,2756.25
"66",6.23994400748928,8.25451299837469,2799.31640625
"67",5.77937187975636,8.16637808715709,2842.3828125
"68",5.39854710486716,8.20391122626657,2885.44921875
"69",5.66692631910439,8.25741587180468,2928.515625
"70",5.65077301656314,8.14401843933721,2971.58203125
"71",4.58806585779179,8.15431893663624,3014.6484375
"72",3.92463872134589,8.26899705765065,3057.71484375
"73",4.75497114780751,8.29176176607471,3100.78125
"74",5.38972100419378,8.36559494139882,3143.84765625
"75",4.97700957604349,8.35897192842248,3186.9140625
"76",4.34331012593332,8.32886198453028,3229.98046875
"77",4.33831812853694,8.34645169114435,3273.046875
"78",4.55881468071497,8.34385943434942,3316.11328125
"79",4.18428175180142,8.32678122301944,3359.1796875
"80",3.69953966550193,8.3268697677014,3402.24609375
"81",3.57380147638294,8.34966645326103,3445.3125
"82",3.8969588684881,8.46535885326835,3488.37890625
"83",4.28994560010019,8.61016015848903,3531.4453125
"84",3.99636727219734,8.5406551844043,3574.51171875
"85",3.35101360822427,8.49859432168165,3617.578125
"86",3.14948034563611,8.50377830379133,3660.64453125
"87",3.02000187587213,8.46911307448615,3703.7109375
"88",2.7568265404955,8.44986114738174,3746.77734375
"89",2.35279087262595,8.47126250151229,3789.84375
"90",2.10244388331674,8.49240895049752,3832.91015625
"91",2.04610925056759,8.46037866462148,3875.9765625
"92",2.41612198165806,8.37300581831204,3919.04296875
"93",2.82916911256023,8.36230801822054,3962.109375
"94",2.25967007574612,8.38065044776914,4005.17578125
"95",1.24072946201036,8.51909550676282,4048.2421875
"96",0.720614113464668,8.57957660745008,4091.30859375
"97",0.685026312266021,8.55862898901237,4134.375
"98",0.75964652849361,8.53115102566645,4177.44140625
"99",0.63146201082013,8.48129361365082,4220.5078125
"100",0.329714645686907,8.46509657116075,4263.57421875
"101",0.224449059668637,8.61444526007985,4306.640625
"102",-0.132507505149354,8.63362219543153,4349.70703125
"103",-0.151938147114044,8.51701111887496,4392.7734375
"104",0.0363086718067364,8.47848268413171,4435.83984375
"105",-0.421693468505743,8.45969758520192,4478.90625
"106",-0.866098930014406,8.49981731104198,4521.97265625
"107",-0.85195977172261,8.4874083006507,4565.0390625
"108",-0.947588327268172,8.49917959713924,4608.10546875
"109",-1.16730519923139,8.52002087353404,4651.171875
