"","Sigma.1","Sigma.2","Sigma.3","Sigma.4","Sigma.5","Sigma.6","Sigma.7","Sigma.8","Sigma.9","Sigma.10","Sigma.11","Sigma.12","Sigma.13","Sigma.14","Sigma.15","Sigma.16","Sigma.17","Sigma.18","Sigma.19","Sigma.20","Delta_Sigma.1","Delta_Sigma.2","Delta_Sigma.3","Delta_Sigma.4","Delta_Sigma.5","Delta_Sigma.6","Delta_Sigma.7","Delta_Sigma.8","Delta_Sigma.9","Delta_Sigma.10","Delta_Sigma.11","Delta_Sigma.12","Delta_Sigma.13","Delta_Sigma.14","Delta_Sigma.15","Delta_Sigma.16","Delta_Sigma.17","Delta_Sigma.18","Delta_Sigma.19","Delta_Sigma.20"
"11",2.16138009304678,-3.22222988353769,4.22427352419309,-7.00543412690874,6.67355789814333,-7.13833798134627,5.30830392585478,-7.67338876647625,7.75099690415462,0.335138473470506,22.6407815816606,0.967312271928155,8.24674643406876,-6.02327287446765,2.22657704245272,-5.34355047290129,2.44864993552576,-3.33581582524051,1.67115000174322,-0.450059446498773,2.16138009304678,-3.22222988353769,4.22427352419309,-7.00543412690874,6.67355789814333,-7.13833798134627,5.30830392585478,-7.67338876647625,7.75099690415462,0.335138473470506,22.6407815816606,0.967312271928155,8.24674643406876,-6.02327287446765,2.22657704245272,-5.34355047290129,2.44864993552576,-3.33581582524051,1.67115000174322,-0.450059446498773
"12",-1.51923158718483,1.49772329017926,-3.49383665938571,5.59501486361799,-6.78358701510867,6.55692928851175,-5.90418169046682,4.57869761463079,-6.69411946898569,7.78370720210041,0.967312271928155,21.9834648106586,1.65914116510905,5.82168229586212,-5.99811311737049,1.24638361242273,-4.51726286750207,1.85316496274713,-3.27780810866103,1.4072738467393,-1.51923158718483,1.49772329017926,-3.49383665938571,5.59501486361799,-6.78358701510867,6.55692928851175,-5.90418169046682,4.57869761463079,-6.69411946898569,7.78370720210041,0.967312271928155,21.9834648106586,1.65914116510905,5.82168229586212,-5.99811311737049,1.24638361242273,-4.51726286750207,1.85316496274713,-3.27780810866103,1.4072738467393
"13",0.910530954503975,-2.31189089243757,3.99369301379156,-5.4268757301573,5.78120181100519,-6.64342192460214,5.128714250572,-5.94557265915846,4.14515131367536,-6.82281800227767,8.24674643406876,1.65914116510905,22.3044780336429,2.82687418483742,5.54603947272009,-5.76823520859782,1.31312018859991,-4.78887819692971,0.971808750851812,-2.96292087153497,0.910530954503975,-2.31189089243757,3.99369301379156,-5.4268757301573,5.78120181100519,-6.64342192460214,5.128714250572,-5.94557265915846,4.14515131367536,-6.82281800227767,8.24674643406876,1.65914116510905,22.3044780336429,2.82687418483742,5.54603947272009,-5.76823520859782,1.31312018859991,-4.78887819692971,0.971808750851812,-2.96292087153497
"14",-1.99679907212838,1.31906459689097,-2.20244715027151,4.56032112933434,-2.82779832260182,4.47899454586715,-4.70525336172324,3.928568524494,-5.8170958242258,2.63237869705334,-6.02327287446765,5.82168229586212,2.82687418483742,21.8059752410267,4.0568188453929,3.91235265916098,-5.58133273470462,0.118335870830103,-4.90215727650022,0.660803991820471,-1.99679907212838,1.31906459689097,-2.20244715027151,4.56032112933434,-2.82779832260182,4.47899454586715,-4.70525336172324,3.928568524494,-5.8170958242258,2.63237869705334,-6.02327287446765,5.82168229586212,2.82687418483742,21.8059752410267,4.0568188453929,3.91235265916098,-5.58133273470462,0.118335870830103,-4.90215727650022,0.660803991820471
"15",1.2624794526953,-1.93298466382179,2.3120063338032,-2.09814702900902,3.88086947182924,-3.1617882204421,3.49948924590195,-4.92146568129857,3.68009321806036,-6.19691648570287,2.22657704245272,-5.99811311737049,5.54603947272009,4.0568188453929,22.8595666026106,5.13989085962687,4.05511335100716,-5.94325510110584,0.408298131698062,-5.1747930324698,1.2624794526953,-1.93298466382179,2.3120063338032,-2.09814702900902,3.88086947182924,-3.1617882204421,3.49948924590195,-4.92146568129857,3.68009321806036,-6.19691648570287,2.22657704245272,-5.99811311737049,5.54603947272009,4.0568188453929,22.8595666026106,5.13989085962687,4.05511335100716,-5.94325510110584,0.408298131698062,-5.1747930324698
"16",-0.0557692387042858,0.266099901532339,-1.02326326290839,1.46905710245254,-1.43179372104115,2.72735427586393,-2.46925300979917,2.61956070055594,-3.6901213230921,2.49792278517317,-5.34355047290129,1.24638361242273,-5.76823520859782,3.91235265916098,5.13989085962687,21.959314154359,5.62300239126015,4.16345544242589,-5.14754557421488,0.268884542706255,-0.0557692387042858,0.266099901532339,-1.02326326290839,1.46905710245254,-1.43179372104115,2.72735427586393,-2.46925300979917,2.61956070055594,-3.6901213230921,2.49792278517317,-5.34355047290129,1.24638361242273,-5.76823520859782,3.91235265916098,5.13989085962687,21.959314154359,5.62300239126015,4.16345544242589,-5.14754557421488,0.268884542706255
"17",0.28035058519746,0.0957863317598506,0.0871097448170283,-1.38321974360532,1.91856156577482,-1.82806017220617,2.86755669636213,-2.0757661903223,2.6275378049288,-3.41004883457734,2.44864993552576,-4.51726286750207,1.31312018859991,-5.58133273470462,4.05511335100716,5.62300239126015,22.9282217424621,5.81845689414264,5.22695333092918,-4.75410736004902,0.28035058519746,0.0957863317598506,0.0871097448170283,-1.38321974360532,1.91856156577482,-1.82806017220617,2.86755669636213,-2.0757661903223,2.6275378049288,-3.41004883457734,2.44864993552576,-4.51726286750207,1.31312018859991,-5.58133273470462,4.05511335100716,5.62300239126015,22.9282217424621,5.81845689414264,5.22695333092918,-4.75410736004902
"18",1.93601753077202,-1.77738052486352,1.46176872313854,-0.197689763328864,-1.1120016161,1.16745984461202,-0.785058382177208,2.19594869258092,-1.36637613546585,2.35438336822272,-3.33581582524051,1.85316496274713,-4.78887819692971,0.118335870830103,-5.94325510110584,4.16345544242589,5.81845689414264,23.4007759386461,6.0093961566717,5.5261753921581,1.93601753077202,-1.77738052486352,1.46176872313854,-0.197689763328864,-1.1120016161,1.16745984461202,-0.785058382177208,2.19594869258092,-1.36637613546585,2.35438336822272,-3.33581582524051,1.85316496274713,-4.78887819692971,0.118335870830103,-5.94325510110584,4.16345544242589,5.81845689414264,23.4007759386461,6.0093961566717,5.5261753921581
"19",-0.467186583831987,0.992043640991833,-1.27746823658938,0.638171865121384,0.289249676881656,-1.00561465918957,0.576889344726906,-0.769460267216943,1.98061764188249,-0.913732557598709,1.67115000174322,-3.27780810866103,0.971808750851812,-4.90215727650022,0.408298131698062,-5.14754557421488,5.22695333092918,6.0093961566717,23.7514278244023,5.69055828378161,-0.467186583831987,0.992043640991833,-1.27746823658938,0.638171865121384,0.289249676881656,-1.00561465918957,0.576889344726906,-0.769460267216943,1.98061764188249,-0.913732557598709,1.67115000174322,-3.27780810866103,0.971808750851812,-4.90215727650022,0.408298131698062,-5.14754557421488,5.22695333092918,6.0093961566717,23.7514278244023,5.69055828378161
"20",2.19135753054118,-2.05122653721326,2.31039375838743,-1.92985797963674,1.76235335235045,-0.61341918650346,-0.124715983377006,0.440603561439467,-0.305000470834922,2.04778145575516,-0.450059446498773,1.4072738467393,-2.96292087153497,0.660803991820471,-5.1747930324698,0.268884542706255,-4.75410736004902,5.5261753921581,5.69055828378161,23.8715683379411,2.19135753054118,-2.05122653721326,2.31039375838743,-1.92985797963674,1.76235335235045,-0.61341918650346,-0.124715983377006,0.440603561439467,-0.305000470834922,2.04778145575516,-0.450059446498773,1.4072738467393,-2.96292087153497,0.660803991820471,-5.1747930324698,0.268884542706255,-4.75410736004902,5.5261753921581,5.69055828378161,23.8715683379411
