"","meanVal","stdVal","Delta_meanVal","Delta_stdVal"
"1",-26.9649190740324,4.9265320223299,-1.72128911124606e-05,3.80938153349304
"2",3.78987226714129,3.93473717408161,0.000347866928295662,3.03122898195126
"3",-11.2454382441628,4.42034193353014,8.59685353939581e-05,3.62126547650888
"4",10.3938271881901,4.42433621454419,4.06691069925809e-05,3.57019701892698
"5",-4.05895735848454,4.65105513381636,2.8438238960668e-05,3.90112109390995
"6",8.64619332810964,4.47255778224178,-0.000303255057027907,4.10604283171064
"7",-8.42495469375579,4.28960763994749,-0.000491229875901998,4.47426114898292
"8",8.95770918323087,4.420961342284,0.000124598984060725,4.58685108014362
"9",-4.83727702338846,4.42998598923874,-0.000439427122444834,4.77689755978781
"10",8.63577180372899,4.58506529112948,0.000128605679065575,4.8463853717665
"11",-3.86873631347258,4.73332865919484,-0.000618890771092709,5.00294158488335
"12",6.9360833717283,4.67216704715575,-0.000413622523553846,4.98568471073263
"13",-3.9991320038483,4.69846918369158,0.000116264939930981,5.07680268954732
"14",6.1756216473721,4.6607907395265,0.000714435156064773,5.08152213178744
"15",-4.16985094963401,4.77031875924574,9.8328747634142e-05,5.16346519437774
"16",3.74241550477319,4.67992259567114,1.50186149645023e-05,5.10335912811997
"17",-3.60308966890102,4.78097592709553,-0.000671700157147249,5.25268284228127
"18",2.87116955113992,4.82664768397848,-0.00023330455482884,5.28912553388814
"19",-2.40207823588621,4.86142815833231,0.000168277071126825,5.35326172322476
"20",1.35589779492175,4.87860990635547,0.000428515657281569,5.38885622306401
